chi multiples
 N    ID    z   Narcs    chip    chix    chiy    chia   rmss     rmsi    dx      dy    nwarn
 0      7 1.500   0      0.00    0.00    0.00    0.00  0.00  0.00    0
16   39.0 1.500   1      0.00    0.00    0.00    0.00  25907.950    0.00   -0.00    0.00  0
16   39.1 1.500   1      0.00    0.00    0.00    0.00  46247.325    0.00   -0.00    0.00  0
16   39.2 1.500   1      0.00    0.00    0.00    0.00  72112.041    0.00   -0.00    0.00  0
16   39.0 1.500   3      0.00    0.00    0.00    0.00  89499.628    0.00    N/A     N/A   3
17   38.0 1.500   1      0.00    0.00    0.00    0.00  64397.011    0.00   -0.00    0.00  0
17   38.1 1.500   1      0.00    0.00    0.00    0.00  21823.673    0.00   -0.00    0.00  0
17   38.2 1.500   1      0.00    0.00    0.00    0.00  42748.472    0.00   -0.00    0.00  0
17   38.0 1.500   3      0.00    0.00    0.00    0.00  80316.123    0.00    N/A     N/A   3
18     37 1.500   1      0.00    0.00    0.00    0.00  146942.173    0.00   -0.00    0.00  0
18     36 1.500   1      0.00    0.00    0.00    0.00  671.035    0.00   -0.00    0.00  0
18     36 1.500   1      0.00    0.00    0.00    0.00  84563.964    0.00   -0.00    0.00  0
18     36 1.500   1      0.00    0.00    0.00    0.00  44529.184    0.00   -0.00    0.00  0
18     35 1.500   1      0.00    0.00    0.00    0.00  41197.828    0.00   -0.00    0.00  0
18     35 1.500   1      0.00    0.00    0.00    0.00  3266.071    0.00   -0.00    0.00  0
18     35 1.500   1      0.00    0.00    0.00    0.00  73190.113    0.00   -0.00    0.00  0
18     34 1.500   1      0.00    0.00    0.00    0.00  812.758    0.00   -0.00    0.00  0
18     34 1.500   1      0.00    0.00    0.00    0.00  73194.036    0.00   -0.00    0.00  0
18     34 1.500   1      0.00    0.00    0.00    0.00  50248.266    0.00   -0.00    0.00  0
18     33 1.500   1      0.00    0.00    0.00    0.00  25707.222    0.00   -0.00    0.00  0
18     33 1.500   1      0.00    0.00    0.00    0.00  6091.338    0.00   -0.00    0.00  0
18     33 1.500   1      0.00    0.00    0.00    0.00  83646.068    0.00   -0.00    0.00  0
18     32 1.500   1      0.00    0.00    0.00    0.00  45208.590    0.00   -0.00    0.00  0
18     32 1.500   1      0.00    0.00    0.00    0.00  1914.714    0.00   -0.00    0.00  0
18     32 1.500   1      0.00    0.00    0.00    0.00  61697.215    0.00   -0.00    0.00  0
18     31 1.500   1      0.00    0.00    0.00    0.00  24595.456    0.00   -0.00    0.00  0
18     31 1.500   1      0.00    0.00    0.00    0.00  6984.113    0.00   -0.00    0.00  0
18     31 1.500   1      0.00    0.00    0.00    0.00  88237.684    0.00   -0.00    0.00  0
18     30 1.500   1      0.00    0.00    0.00    0.00  83194.558    0.00   -0.00    0.00  0
18     30 1.500   1      0.00    0.00    0.00    0.00  45232.693    0.00   -0.00    0.00  0
18     30 1.500   1      0.00    0.00    0.00    0.00  4031.526    0.00   -0.00    0.00  0
18     37 1.500   22      0.00    0.00    0.00    0.00  276849.866    0.00    N/A     N/A   22
19   29.0 1.500   1      0.00    0.00    0.00    0.00  25907.950    0.00   -0.00    0.00  0
19   29.1 1.500   1      0.00    0.00    0.00    0.00  46247.325    0.00   -0.00    0.00  0
19   29.2 1.500   1      0.00    0.00    0.00    0.00  72112.041    0.00   -0.00    0.00  0
19   29.0 1.500   3      0.00    0.00    0.00    0.00  89499.628    0.00    N/A     N/A   3
20   28.0 1.500   1      0.00    0.00    0.00    0.00  64397.011    0.00   -0.00    0.00  0
20   28.1 1.500   1      0.00    0.00    0.00    0.00  21823.673    0.00   -0.00    0.00  0
20   28.2 1.500   1      0.00    0.00    0.00    0.00  42748.472    0.00   -0.00    0.00  0
20   28.0 1.500   3      0.00    0.00    0.00    0.00  80316.123    0.00    N/A     N/A   3
21     27 1.500   1      0.00    0.00    0.00    0.00  146942.173    0.00   -0.00    0.00  0
21     26 1.500   1      0.00    0.00    0.00    0.00  671.035    0.00   -0.00    0.00  0
21     26 1.500   1      0.00    0.00    0.00    0.00  84563.964    0.00   -0.00    0.00  0
21     26 1.500   1      0.00    0.00    0.00    0.00  44529.184    0.00   -0.00    0.00  0
21     25 1.500   1      0.00    0.00    0.00    0.00  41197.828    0.00   -0.00    0.00  0
21     25 1.500   1      0.00    0.00    0.00    0.00  3266.071    0.00   -0.00    0.00  0
21     25 1.500   1      0.00    0.00    0.00    0.00  73190.113    0.00   -0.00    0.00  0
21     24 1.500   1      0.00    0.00    0.00    0.00  812.758    0.00   -0.00    0.00  0
21     24 1.500   1      0.00    0.00    0.00    0.00  73194.036    0.00   -0.00    0.00  0
21     24 1.500   1      0.00    0.00    0.00    0.00  50248.266    0.00   -0.00    0.00  0
21     23 1.500   1      0.00    0.00    0.00    0.00  25707.222    0.00   -0.00    0.00  0
21     23 1.500   1      0.00    0.00    0.00    0.00  6091.338    0.00   -0.00    0.00  0
21     23 1.500   1      0.00    0.00    0.00    0.00  83646.068    0.00   -0.00    0.00  0
21     22 1.500   1      0.00    0.00    0.00    0.00  45208.590    0.00   -0.00    0.00  0
21     22 1.500   1      0.00    0.00    0.00    0.00  1914.714    0.00   -0.00    0.00  0
21     22 1.500   1      0.00    0.00    0.00    0.00  61697.215    0.00   -0.00    0.00  0
21     21 1.500   1      0.00    0.00    0.00    0.00  24595.456    0.00   -0.00    0.00  0
21     21 1.500   1      0.00    0.00    0.00    0.00  6984.113    0.00   -0.00    0.00  0
21     21 1.500   1      0.00    0.00    0.00    0.00  88237.684    0.00   -0.00    0.00  0
21     20 1.500   1      0.00    0.00    0.00    0.00  83194.558    0.00   -0.00    0.00  0
21     20 1.500   1      0.00    0.00    0.00    0.00  45232.693    0.00   -0.00    0.00  0
21     20 1.500   1      0.00    0.00    0.00    0.00  4031.526    0.00   -0.00    0.00  0
21     27 1.500   22      0.00    0.00    0.00    0.00  276849.866    0.00    N/A     N/A   22
22   19.0 1.500   1      0.00    0.00    0.00    0.00  25907.950    0.00   -0.00    0.00  0
22   19.1 1.500   1      0.00    0.00    0.00    0.00  46247.325    0.00   -0.00    0.00  0
22   19.2 1.500   1      0.00    0.00    0.00    0.00  72112.041    0.00   -0.00    0.00  0
22   19.0 1.500   3      0.00    0.00    0.00    0.00  89499.628    0.00    N/A     N/A   3
23   18.0 1.500   1      0.00    0.00    0.00    0.00  64397.011    0.00   -0.00    0.00  0
23   18.1 1.500   1      0.00    0.00    0.00    0.00  21823.673    0.00   -0.00    0.00  0
23   18.2 1.500   1      0.00    0.00    0.00    0.00  42748.472    0.00   -0.00    0.00  0
23   18.0 1.500   3      0.00    0.00    0.00    0.00  80316.123    0.00    N/A     N/A   3
24     17 1.500   1      0.00    0.00    0.00    0.00  146942.173    0.00   -0.00    0.00  0
24     16 1.500   1      0.00    0.00    0.00    0.00  671.035    0.00   -0.00    0.00  0
24     16 1.500   1      0.00    0.00    0.00    0.00  84563.964    0.00   -0.00    0.00  0
24     16 1.500   1      0.00    0.00    0.00    0.00  44529.184    0.00   -0.00    0.00  0
24     15 1.500   1      0.00    0.00    0.00    0.00  41197.828    0.00   -0.00    0.00  0
24     15 1.500   1      0.00    0.00    0.00    0.00  3266.071    0.00   -0.00    0.00  0
24     15 1.500   1      0.00    0.00    0.00    0.00  73190.113    0.00   -0.00    0.00  0
24     14 1.500   1      0.00    0.00    0.00    0.00  812.758    0.00   -0.00    0.00  0
24     14 1.500   1      0.00    0.00    0.00    0.00  73194.036    0.00   -0.00    0.00  0
24     14 1.500   1      0.00    0.00    0.00    0.00  50248.266    0.00   -0.00    0.00  0
24     13 1.500   1      0.00    0.00    0.00    0.00  25707.222    0.00   -0.00    0.00  0
24     13 1.500   1      0.00    0.00    0.00    0.00  6091.338    0.00   -0.00    0.00  0
24     13 1.500   1      0.00    0.00    0.00    0.00  83646.068    0.00   -0.00    0.00  0
